t,RRI
0,941.0
1,982.9631263656671
2,832.5894070135427
3,805.8758478208326
4,923.0756506563783
5,986.6018380228236
6,914.6708820057235
7,955.0819823350099
8,1057.1164579040344
9,952.1840669607728
10,886.7532115122228
11,982.2565754695679
12,1036.7671631994815
13,1084.2639617406019
14,1034.9765664241397
15,1031.0978302328886
16,1093.7119848187367
17,1080.7961199121612
18,1063.0431283145053
19,1091.6725891298024
20,1112.9049148696834
21,1120.6567128132035
22,1064.715239230216
23,1078.0510150881444
24,1092.6063318782642
25,1085.8163177043448
26,1046.9840382395453
27,1025.3834512352773
28,976.559135542069
29,952.2448328525592
30,842.6348697609766
31,780.8829108729115
32,723.2803022747061
33,763.0384318078646
34,834.48231918819
35,915.8947448601056
36,1055.7667072159345
37,1012.74330551263
38,1039.3863078442944
39,974.359931132759
40,919.2209224919369
41,923.7480704787407
42,962.7345962478043
43,935.8419323108884
44,988.6385036853915
45,991.0633076094231
46,923.5266585659374
47,946.1018882281029
48,896.1851634523109
49,871.7548010660661
50,905.2301113302786
51,914.728195785323
52,938.126190193813
53,895.3785199113892
54,853.7397979856426
55,862.4537848341279
56,958.6938258417977
57,928.3320470002125
58,889.663706674339
59,800.8163781065482
60,721.2539048158197
61,715.3474397001376
62,732.2591654607064
63,744.2946262774734
64,835.9836160231464
65,884.1973537383703
66,940.7294355071986
67,934.7109627635261
68,874.4965679495715
69,857.9179447218864
70,804.7662521473153
71,727.2274720900467
72,787.1152562048319
73,847.8080032469658
74,779.7519862361177
75,772.0107521111286
76,762.9690861606681
77,785.8226238516424
78,863.6995036937024
79,920.5745588126106
80,983.7873799993916
81,939.901652344491
82,871.4135561547339
83,801.636639881379
84,705.2252556192697
85,681.0161405756955
86,661.2525612681809
87,642.2838004595785
88,659.5133157413378
89,672.5638226509913
90,756.4291932166657
91,841.9282007906967
92,916.015404890486
93,908.167793834408
94,833.5121407810599
95,747.2448393364493
96,766.1560906854202
97,799.3378052499988
98,908.8423992860291
99,1008.0554264001915
100,1056.6359518289698
101,1041.5083082475296
102,982.8734646438432
103,1000.880584407021
104,1019.4444994692799
105,996.2091543430927
106,997.7939203864295
107,991.3900886626616
108,1007.9274168212809
109,1016.6891826387211
110,1034.240083484369
111,1037.1093228916516
112,1019.3533995257976
113,987.8446142955659
114,1016.9436115519602
115,982.6178936763406
116,995.3212343354705
117,1009.83551178362
118,970.0043694776916
119,1006.0138048041864
120,948.3040225850058
121,874.5058120205374
122,760.8488411215407
123,816.3200202570094
124,1024.9685916379105
125,1070.2451089846895
126,1014.5334643203695
127,1041.627751094416
128,1047.70363201509
129,967.3804351967023
130,938.3923930909657
131,951.5245496724439
132,855.3883918177772
133,838.9966365373905
134,931.5677292766215
135,963.3584354725516
136,968.6786777883748
137,1077.10387139335
138,1073.6115211586816
139,1059.7327887788463
140,1083.7001045482089
141,1028.0596845744035
142,1021.9006178399318
143,980.4158277196547
144,981.517590507995
145,959.7374180765169
146,989.8895647274314
147,962.9825211819564
148,1002.6603363446727
149,996.9465550552438
150,1013.354297384953
151,975.9999999999999
152,996.9935079509121
153,954.8014410007843
154,942.4651467174473
155,963.1574287945122
156,930.3507970128043
157,946.2474036551979
158,931.2960745850809
159,902.6887362519407
160,944.5752784398228
161,917.2149313950686
162,911.270959117193
163,940.9908896622125
164,930.9275557859929
165,932.6154180274584
166,926.3604607583054
167,826.3639324484996
168,853.6343630336846
169,827.4141086118541
170,800.1687269460808
171,871.4780332300945
172,854.2417302041725
173,882.1050614792495
174,914.8617741189148
175,883.55277768789
176,908.9000996123583
177,913.7932661126497
178,907.507713211948
179,970.5795383881292
180,932.0286186440486
181,997.1282744188277
182,1019.2722178071054
183,918.3069180378735
184,937.8211687262886
185,951.351040148592
186,883.1170276732884
187,986.1132851027218
188,995.768357109464
189,990.1740983973303
190,984.3112990274991
191,921.580288125804
192,969.5134567346943
193,937.0809994769809
194,901.9366979849112
195,932.5611384802703
196,905.9446047317435
197,957.8576170533158
198,967.9803011657258
199,979.0727648793783
200,995.6349921583469
201,942.0859306603203
202,954.1462804292305
203,883.5649508629608
204,885.8027943476033
205,889.2680922262375
206,882.3797703224266
207,905.1258734147606
208,887.775608055812
209,882.3263405936688
210,866.1651169723732
211,892.9619655173639
212,956.5387680474372
213,967.9414062996016
214,979.7445604616589
215,955.8121008300566
216,937.971769575782
217,965.4661735613078
218,917.4818830062198
219,864.7505612102364
220,875.4121304007995
221,882.7980168592826
222,868.3093495874942
223,881.6368690359304
224,823.0788791073288
225,888.4895252656529
226,893.6668081250612
227,914.4341468592173
228,959.3517817221025
229,837.7032404575116
230,854.8327946024021
231,832.2965044492935
232,797.7978371903658
233,826.206859087265
234,807.0456104298522
235,868.0930279456928
236,945.3229689840422
237,912.0263047464762
238,892.3703192538412
239,880.4062784353355
240,881.3990936356826
241,910.5969542836516
242,856.7936528355035
243,829.3871313277878
244,873.9199576896691
245,856.6202612193331
246,907.1220405739984
247,930.3304841531925
248,894.6360630049509
249,875.0191035024542
250,854.7932165547705
251,834.884917496424
252,869.4942141578031
253,868.9984638157172
254,905.360109435372
255,888.5464374333674
256,836.616530444955
257,843.9468441557336
258,860.4012593485908
259,835.4964188339433
260,901.3188654794629
261,865.9058558928205
262,877.9833893664271
263,927.2628995247799
264,879.7883296299541
265,888.3294516956533
266,873.4246718751618
267,888.0882484478263
268,880.7771009013791
269,844.898059235139
270,886.8126790732476
271,864.9270849517004
272,817.9702574420998
273,873.8068359309458
274,796.9542338769105
275,733.690769585853
276,829.5443246125168
277,940.7003385750451
278,935.0880184807755
279,916.5586999688353
280,878.0895188447369
281,871.2790463019251
282,814.603776956878
283,765.1685491949459
284,820.2932193848193
285,920.9055777167132
286,936.7945347145361
287,964.239021361864
288,989.4003401303685
289,954.810777806194
290,948.6031581846145
291,883.9491484643805
292,858.3111168236067
293,957.1635538470474
294,978.2411764244035
295,954.0469385412048
296,937.6336557604129
297,903.8778218389261
298,890.0739595380265
299,857.0140368939115
300,827.9339640888369
301,814.8830897895431
302,826.9328687608851
303,860.8725094105127
