,pNN50,RMSSD,SDNN,correct,error,PE,NPE,PEm,NPEm,DMS
9,0.31666666666666665,46.753024412085495,77.60683489786018,0.7885109349184578,0.21148906508154236,-5.383716146743183e-08,0.7885109349184578,0.7885109349184578,0.7885109349184578,0.7885109349184578
10,0.31666666666666665,46.738297724380416,72.88888730525342,0.7757923393897489,0.22420766061025144,-6.222155549638412e-08,0.7757923393897489,0.7757923393897489,0.7757923393897489,0.7757923393897489
11,0.31666666666666665,46.55634559628577,68.69954815893873,0.7684017730238616,0.23159822697613847,-2.0790710435482466e-08,0.7684017730238616,0.7684017730238616,0.7684017730238616,0.7684017730238616
12,0.31666666666666665,46.36702132137432,66.00497529573202,0.7653748463500165,0.2346251536499836,2.351930126263073e-08,0.7653748463500165,0.7653748463500165,0.7653748463500165,0.7653748463500165
13,0.31666666666666665,46.331762302457825,64.4336789909434,0.7657471698974333,0.23425283010256698,2.377240714531323e-08,0.7657471698974333,0.7657471698974333,0.7657471698974333,0.7657471698974333
14,0.3,45.77866782011244,63.649812656178426,0.7683290964887531,0.23167090351124697,-5.5100739956167654e-08,0.7683290964887531,0.7683290964887531,0.7683290964887531,0.7683290964887531
15,0.2833333333333333,45.09323282703806,63.69429118639369,0.76837947199817,0.23162052800183006,-6.107374721884166e-08,0.76837947199817,0.76837947199817,0.76837947199817,0.76837947199817
16,0.2833333333333333,45.110310161173224,63.44038324451348,0.7592512318500063,0.24074876814999363,2.4940374841836804e-07,0.7592512318500063,0.7592512318500063,0.7592512318500063,0.7592512318500063
17,0.2833333333333333,45.28610380609938,63.58081599507292,0.7442629892532825,0.25573701074671745,4.983134153741158e-07,0.7442629892532825,0.7442629892532825,0.7442629892532825,0.7442629892532825
18,0.2833333333333333,45.494562523420306,63.527957498173706,0.7328979290406624,0.26710207095933736,-7.625740627530143e-08,0.7328979290406624,0.7328979290406624,0.7328979290406624,0.7328979290406624
19,0.2833333333333333,45.51339028896375,63.525228854278865,0.7311504661722259,0.26884953382777393,-1.431056054960572e-06,0.7311504661722259,0.7311504661722259,0.7311504661722259,0.7311504661722259
20,0.26666666666666666,44.912970157591744,63.56963774182327,0.7331972734698525,0.26680272653014736,-8.452419372741269e-07,0.7331972734698525,0.7331972734698525,0.7331972734698525,0.7331972734698525
21,0.26666666666666666,45.12385555390307,63.54807097548052,0.7320353314636268,0.2679646685363731,3.7164405521362675e-06,0.7320353314636268,0.7320353314636268,0.7320353314636268,0.7320353314636268
22,0.26666666666666666,45.414248554764406,64.2237306004434,0.7317074290294112,0.26829257097058884,3.4105684335497745e-06,0.7317074290294112,0.7317074290294112,0.7317074290294112,0.7317074290294112
23,0.2833333333333333,46.37120379554102,63.94423283926465,0.7411195217043947,0.25888047829560545,-1.2400627584644695e-05,0.7411195217043947,0.7411195217043947,0.7411195217043947,0.7411195217043947
24,0.2833333333333333,46.39453481940213,63.835012666243735,0.7597672327935395,0.2402327672064608,-1.2546659356454277e-05,0.7597672327935395,0.7597672327935395,0.7597672327935395,0.7597672327935395
25,0.2833333333333333,46.43694065552966,63.825160863716334,0.7812275129492117,0.21877248705078867,4.495236610495124e-05,0.7812275129492117,0.7812275129492117,0.7812275129492117,0.7812275129492117
26,0.2833333333333333,46.110034549141716,63.82704281547921,0.7977000046100374,0.20229999538996277,3.754201078743682e-05,0.7977000046100374,0.7977000046100374,0.7977000046100374,0.7977000046100374
27,0.2833333333333333,46.133297756026295,63.51054084320121,0.8020753878560216,0.1979246121439786,-0.0001805206724085113,0.8020753878560216,0.8020753878560216,0.8020753878560216,0.8020753878560216
28,0.2833333333333333,46.16245006268428,62.900866164021735,0.8000836736357205,0.19991632636427947,-7.339767286185413e-05,0.8000836736357205,0.8000836736357205,0.8000836736357205,0.8000836736357205
29,0.2833333333333333,46.25863260442356,62.558711106362594,0.8013399091680344,0.19866009083196576,0.0007803580308348343,0.8013399091680344,0.8013399091680344,0.8013399091680344,0.8013399091680344
30,0.2833333333333333,46.304000570493145,62.45879990341036,0.8004378968727857,0.1995621031272145,0.00018379891763280632,0.8004378968727857,0.8004378968727857,0.8004378968727857,0.8004378968727857
31,0.2833333333333333,46.440303107712666,62.78712102058028,0.7891147750229048,0.21088522497709525,-0.003238198401369966,0.7891147750229048,0.7891147750229048,0.7891147750229048,0.7891147750229048
32,0.2833333333333333,46.000974871066,63.39192325421738,0.7712987531625567,0.22870124683744308,-0.0021778260723700716,0.7712987531625567,0.7712987531625567,0.7712987531625567,0.7712987531625567
33,0.2833333333333333,45.60103726665456,63.776311418561676,0.753997563727501,0.24600243627249868,0.011517357232879385,0.753997563727501,0.753997563727501,0.753997563727501,0.753997563727501
34,0.26666666666666666,44.84763029091656,63.17445159227918,0.737980760127703,0.26201923987229725,0.02967765258712754,0.737980760127703,0.737980760127703,0.737980760127703,0.737980760127703
35,0.26666666666666666,44.644417486095676,63.17636865262727,0.7212016852838528,0.2787983147161473,0.03727025070679933,0.7212016852838528,0.7212016852838528,0.7212016852838528,0.7212016852838528
36,0.2833333333333333,45.48722348085319,63.4755398218568,0.7057752914163371,0.29422470858366295,0.03506646704140656,0.7057752914163371,0.7057752914163371,0.7057752914163371,0.7057752914163371
37,0.2833333333333333,45.586750073357905,64.52095566015174,0.6961524898032904,0.3038475101967095,0.03251770440910165,0.6961524898032904,0.6961524898032904,0.6961524898032904,0.6961524898032904
38,0.2833333333333333,45.56289589690184,65.17730118619725,0.6961960448582084,0.3038039551417914,0.03293838464827956,0.6961960448582084,0.6961960448582084,0.6961960448582084,0.6961960448582084
39,0.3,47.52750744779969,64.61422345569338,0.708605221210465,0.2913947787895349,0.033579762454241165,0.708605221210465,0.708605221210465,0.708605221210465,0.708605221210465
40,0.31666666666666665,49.42557327121138,65.65136781793827,0.7266852460767915,0.27331475392320864,0.033459882337528064,0.7266852460767915,0.7266852460767915,0.7266852460767915,0.7266852460767915
41,0.3333333333333333,50.56525142513481,69.01977209101545,0.7364473795783677,0.26355262042163247,0.03326927501108181,0.7364473795783677,0.7364473795783677,0.7364473795783677,0.7364473795783677
42,0.31666666666666665,49.672733024311434,71.61457332699933,0.735408511472686,0.26459148852731407,0.033290121815247896,0.735408511472686,0.735408511472686,0.735408511472686,0.735408511472686
43,0.31666666666666665,49.69547119681185,72.96707523169697,0.7327156455745815,0.2672843544254187,0.03334694753144408,0.7327156455745815,0.7327156455745815,0.7327156455745815,0.7327156455745815
44,0.31666666666666665,48.475706558474315,72.83378847277467,0.7329123284331516,0.2670876715668485,0.03334459312530209,0.7329123284331516,0.7329123284331516,0.7329123284331516,0.7329123284331516
45,0.31666666666666665,48.82599978152282,69.74674839022582,0.7333390711333524,0.26666092886664755,0.033329487664958385,0.7333390711333524,0.7333390711333524,0.7333390711333524,0.7333390711333524
46,0.3,48.21165479323785,66.33058444325982,0.7329829432243299,0.2670170567756701,0.033329902231525065,0.7329829432243299,0.7329829432243299,0.7329829432243299,0.7329829432243299
47,0.2833333333333333,47.61779710450677,64.91242197804662,0.7338253227160624,0.26617467728393784,0.03333423100690941,0.7338253227160624,0.7338253227160624,0.7338253227160624,0.7338253227160624
48,0.26666666666666666,47.20891352543226,64.72003515379834,0.7352201723393725,0.26477982766062735,0.03333437883664388,0.7352201723393725,0.7352201723393725,0.7352201723393725,0.7352201723393725
49,0.26666666666666666,47.24335447369862,65.10975667825578,0.7317432657926081,0.2682567342073918,0.03333308410176173,0.7317432657926081,0.7317432657926081,0.7317432657926081,0.7317432657926081
50,0.26666666666666666,47.592152427138124,64.93059554010834,0.7210364889430423,0.2789635110569577,0.033332754679688714,0.7210364889430423,0.7210364889430423,0.7210364889430423,0.7210364889430423
51,0.26666666666666666,47.94134890831584,64.85589597145028,0.7077403189554715,0.2922596810445285,0.03333307284729488,0.7077403189554715,0.7077403189554715,0.7077403189554715,0.7077403189554715
52,0.26666666666666666,47.97810523332473,64.488750088949,0.6973005860659544,0.3026994139340457,0.03333340439255161,0.6973005860659544,0.6973005860659544,0.6973005860659544,0.6973005860659544
53,0.2833333333333333,48.469619960790546,64.10869353307199,0.6938682397962352,0.30613176020376487,0.03333342984759622,0.6938682397962352,0.6938682397962352,0.6938682397962352,0.6938682397962352
54,0.3,50.16042549065686,65.81007674151081,0.6995092101881681,0.3004907898118318,0.033333336546242605,0.6995092101881681,0.6995092101881681,0.6995092101881681,0.6995092101881681
55,0.2833333333333333,48.91066675718538,66.84486671263389,0.7147993656377535,0.28520063436224663,0.03333331195348875,0.7147993656377535,0.7147993656377535,0.7147993656377535,0.7147993656377535
56,0.26666666666666666,47.655940156621675,66.7341331598577,0.7343665918729705,0.26563340812702946,0.033333334382517926,0.7343665918729705,0.7343665918729705,0.7343665918729705,0.7343665918729705
57,0.26666666666666666,47.483335618296294,63.98445799251882,0.7519795716196437,0.2480204283803565,0.033333341411350394,0.7519795716196437,0.7519795716196437,0.7519795716196437,0.7519795716196437
58,0.25,46.6677737201103,61.94761204086134,0.764270306998329,0.23572969300167113,0.033333335402667724,0.764270306998329,0.764270306998329,0.764270306998329,0.764270306998329
59,0.23333333333333334,45.65645683878203,61.58604987668275,0.7688684156498061,0.23113158435019404,0.03333333144943177,0.7688684156498061,0.7688684156498061,0.7688684156498061,0.7688684156498061
60,0.21666666666666667,44.94532747313784,61.536425985618656,0.7677961258797374,0.2322038741202625,0.033333332470162444,0.7677961258797374,0.7677961258797374,0.7677961258797374,0.7677961258797374
61,0.23333333333333334,46.048086080708906,61.56835986366479,0.765757288644083,0.23424271135591704,0.033333333814858306,0.765757288644083,0.765757288644083,0.765757288644083,0.765757288644083
62,0.23333333333333334,45.69524367892268,61.415197997392184,0.7653666500969442,0.23463334990305584,0.03333333371552751,0.7653666500969442,0.7653666500969442,0.7653666500969442,0.7653666500969442
63,0.21666666666666667,44.36482547018391,61.721665838563375,0.7671838179206735,0.23281618207932642,0.03333333328292559,0.7671838179206735,0.7671838179206735,0.7671838179206735,0.7671838179206735
64,0.2,43.34451356641417,61.781357702897765,0.7691671910092409,0.23083280899075911,0.03333333327045807,0.7691671910092409,0.7691671910092409,0.7691671910092409,0.7691671910092409
65,0.18333333333333332,42.71069044926919,61.82645557776816,0.7635224075121037,0.23647759248789607,0.033333333333901566,0.7635224075121037,0.7635224075121037,0.7635224075121037,0.7635224075121037
66,0.18333333333333332,42.665512639219045,60.87976577469313,0.7487821419996002,0.25121785800039975,0.03333333326102959,0.7487821419996002,0.7487821419996002,0.7487821419996002,0.7487821419996002
67,0.16666666666666666,41.95219003470292,60.209070009098085,0.7348221367073936,0.2651778632926066,0.033333333296725685,0.7348221367073936,0.7348221367073936,0.7348221367073936,0.7348221367073936
68,0.16666666666666666,41.5511029979439,60.20887672832121,0.7306379387818976,0.2693620612181025,0.0333333336170951,0.7306379387818976,0.7306379387818976,0.7306379387818976,0.7306379387818976
69,0.16666666666666666,41.605908170714436,60.35553576185062,0.7326826680551325,0.26731733194486773,0.03333333367119399,0.7326826680551325,0.7326826680551325,0.7326826680551325,0.7326826680551325
70,0.16666666666666666,41.51028462375488,60.53548313500673,0.732680474160927,0.26731952583907287,0.033333332707865364,0.732680474160927,0.732680474160927,0.732680474160927,0.732680474160927
71,0.16666666666666666,41.72800934446263,60.50919669092154,0.7313484406928105,0.2686515593071895,0.033333332198710076,0.7313484406928105,0.7313484406928105,0.7313484406928105,0.7313484406928105
72,0.16666666666666666,41.64044083887811,60.52451013713377,0.7381248086392864,0.26187519136071347,0.03333333549842094,0.7381248086392864,0.7381248086392864,0.7381248086392864,0.7381248086392864
73,0.16666666666666666,41.6588448637692,60.5674427781262,0.755476182685906,0.24452381731409423,0.03333333742311814,0.755476182685906,0.755476182685906,0.755476182685906,0.755476182685906
74,0.16666666666666666,41.34340141690629,60.534927467584296,0.7779972988064727,0.22200270119352744,0.03333332529734016,0.7779972988064727,0.7779972988064727,0.7779972988064727,0.7779972988064727
75,0.16666666666666666,41.35463075296551,60.00326945437676,0.7970633501277297,0.20293664987227042,0.033333324179589376,0.7970633501277297,0.7970633501277297,0.7970633501277297,0.7970633501277297
76,0.16666666666666666,41.07860497315493,59.613847452570496,0.8028137260099476,0.1971862739900523,0.033333376960215655,0.8028137260099476,0.8028137260099476,0.8028137260099476,0.8028137260099476
77,0.16666666666666666,41.22348845905499,58.641562788106945,0.800115417401954,0.19988458259804628,0.03333334073965391,0.800115417401954,0.800115417401954,0.800115417401954,0.800115417401954
78,0.16666666666666666,41.1936199592156,58.56284578482452,0.7992897002902619,0.2007102997097382,0.033333140921619896,0.7992897002902619,0.7992897002902619,0.7992897002902619,0.7992897002902619
79,0.16666666666666666,41.111574741651026,58.78738512656116,0.8001184323735504,0.19988156762644968,0.0333334597894062,0.8001184323735504,0.8001184323735504,0.8001184323735504,0.8001184323735504
80,0.16666666666666666,41.060238789773614,58.82883603455374,0.8003436196106243,0.19965638038937572,0.03333443174042541,0.8003436196106243,0.8003436196106243,0.8003436196106243,0.8003436196106243
81,0.16666666666666666,40.95969952823957,58.80811736645677,0.8001166511294227,0.1998833488705773,0.03333432321658774,0.8001166511294227,0.8001166511294227,0.8001166511294227,0.8001166511294227
82,0.15,40.013128847461715,58.58227660552082,0.7999329014603748,0.20006709853962523,0.033331385938963676,0.7999329014603748,0.7999329014603748,0.7999329014603748,0.7999329014603748
83,0.15,39.966356810764104,58.596923532537915,0.799948493297074,0.20005150670292604,0.033329135487445774,0.799948493297074,0.799948493297074,0.799948493297074,0.799948493297074
84,0.15,39.937220240923075,58.36904106034552,0.8000081142301902,0.19999188576981006,0.033335849061378355,0.8000081142301902,0.8000081142301902,0.8000081142301902,0.8000081142301902
85,0.15,39.981825407749106,58.27313094931328,0.8000108056084776,0.1999891943915224,0.03334563761144458,0.8000108056084776,0.8000108056084776,0.8000108056084776,0.8000108056084776
86,0.15,39.98134120117423,58.23783005359173,0.7999986155202525,0.20000138447974755,0.03332215560331004,0.7999986155202525,0.7999986155202525,0.7999986155202525,0.7999986155202525
87,0.15,40.256911998644256,58.36985336212161,0.8000010066307353,0.19999899336926447,0.033303179505846596,0.8000010066307353,0.8000010066307353,0.8000010066307353,0.8000010066307353
88,0.15,40.18340643881647,58.31597054787114,0.7999921912292423,0.20000780877075786,0.033439151286771676,0.7999921912292423,0.7999921912292423,0.7999921912292423,0.7999921912292423
89,0.15,40.20236850290207,57.97365103127434,0.7999915794386031,0.20000842056139692,0.03343689563002241,0.7999915794386031,0.7999915794386031,0.7999915794386031,0.7999915794386031
90,0.15,40.04126142215507,57.357896617283416,0.80004045136146,0.19995954863854035,0.032849067811304575,0.80004045136146,0.80004045136146,0.80004045136146,0.80004045136146
91,0.15,40.18338304272325,56.00691231184356,0.8000437806044705,0.19995621939552982,0.03281224009149788,0.8000437806044705,0.8000437806044705,0.8000437806044705,0.8000437806044705
92,0.15,40.189202622516696,54.28398036992703,0.7998655408157871,0.20013445918421316,0.03493054384542058,0.7998655408157871,0.7998655408157871,0.7998655408157871,0.7998655408157871
93,0.15,39.98088105500631,52.8348888191719,0.7998078874242459,0.2001921125757542,0.035614367227520455,0.7998078874242459,0.7998078874242459,0.7998078874242459,0.7998078874242459
94,0.15,39.83352472842086,52.19041471013474,0.8004246313166951,0.19957536868330522,0.0279881081823677,0.8004246313166951,0.8004246313166951,0.8004246313166951,0.8004246313166951
95,0.13333333333333333,38.86586817807337,52.020544763180574,0.8010683289832708,0.19893167101672926,0.01316528993490137,0.8010683289832708,0.8010683289832708,0.8010683289832708,0.8010683289832708
96,0.13333333333333333,38.7869798706217,50.58452541450791,0.7999568872556088,0.20004311274439154,-0.00016243509693125556,0.7999568872556088,0.7999568872556088,0.7999568872556088,0.7999568872556088
97,0.15,39.74197274751503,46.75079629519873,0.7963741063400401,0.2036258936599601,-0.005291443435970664,0.7963741063400401,0.7963741063400401,0.7963741063400401,0.7963741063400401
98,0.13333333333333333,37.415315209105266,42.060091947510195,0.7938251897661202,0.20617481023387976,-0.004196545142935838,0.7938251897661202,0.7938251897661202,0.7938251897661202,0.7938251897661202
99,0.11666666666666667,34.66543581553411,41.51468944044614,0.7968188355488578,0.2031811644511423,-0.0009155514965827521,0.7968188355488578,0.7968188355488578,0.7968188355488578,0.7968188355488578
100,0.1,32.75665056662157,40.93510217960245,0.8091420273509722,0.19085797264902798,0.0007833241016274254,0.8091420273509722,0.8091420273509722,0.8091420273509722,0.8091420273509722
101,0.1,32.64901242450972,36.48575426915652,0.8256943910583232,0.1743056089416768,0.0004517589851236794,0.8256943910583232,0.8256943910583232,0.8256943910583232,0.8256943910583232
102,0.08333333333333333,31.997227726022302,32.845381711367885,0.8355586530191437,0.16444134698085627,-0.00014473713936482467,0.8355586530191437,0.8355586530191437,0.8355586530191437,0.8355586530191437
103,0.08333333333333333,32.854269087019595,33.024097915433664,0.8354092936371981,0.16459070636280182,-0.000134213605937209,0.8354092936371981,0.8354092936371981,0.8354092936371981,0.8354092936371981
104,0.08333333333333333,32.689232641031396,33.41384721447974,0.8327759205529703,0.1672240794470295,3.516868282377426e-05,0.8327759205529703,0.8327759205529703,0.8327759205529703,0.8327759205529703
105,0.08333333333333333,32.90796033193623,33.069052785893604,0.8325013623696571,0.16749863763034278,4.923707047882112e-05,0.8325013623696571,0.8325013623696571,0.8325013623696571,0.8325013623696571
106,0.08333333333333333,32.9080068501032,32.03548406887417,0.8333462639032152,0.1666537360967849,-6.251039855529722e-07,0.8333462639032152,0.8333462639032152,0.8333462639032152,0.8333462639032152
107,0.08333333333333333,32.778628277200355,31.725134858063345,0.8337658580069631,0.16623414199303702,-1.2773899923092705e-05,0.8337658580069631,0.8337658580069631,0.8337658580069631,0.8337658580069631
108,0.08333333333333333,32.78261539053145,32.97635979322946,0.8333591504290476,0.16664084957095238,-3.2474246274001724e-07,0.8333591504290476,0.8333591504290476,0.8333591504290476,0.8333591504290476
109,0.08333333333333333,32.59798864107098,35.61252311696367,0.8323976820407535,0.16760231795924638,3.932454070738962e-06,0.8323976820407535,0.8323976820407535,0.8323976820407535,0.8323976820407535
110,0.1,33.43662952953591,35.63162922916262,0.8329017180463846,0.16709828195361506,6.339493757272746e-07,0.8329017180463846,0.8329017180463846,0.8329017180463846,0.8329017180463846
111,0.11666666666666667,34.20657135412632,34.404994530181305,0.8365556149064763,0.1634443850935236,-1.5254638198271162e-06,0.8365556149064763,0.8365556149064763,0.8365556149064763,0.8365556149064763
112,0.1,33.589644683402945,33.4437540223489,0.8394509958977915,0.16054900410220854,-1.2004032740610677e-06,0.8394509958977915,0.8394509958977915,0.8394509958977915,0.8394509958977915
113,0.08333333333333333,30.696294344676524,33.458024530659465,0.8353278392235991,0.16467216077640082,-1.3586709008172144e-07,0.8353278392235991,0.8353278392235991,0.8353278392235991,0.8353278392235991
114,0.08333333333333333,30.52497497071262,31.3618609443944,0.8198731167128213,0.1801268832871786,1.684497421237184e-07,0.8198731167128213,0.8198731167128213,0.8198731167128213,0.8198731167128213
115,0.08333333333333333,29.89633857959733,30.375452053074763,0.8024123994391245,0.19758760056087551,-1.2806757297539125e-09,0.8024123994391245,0.8024123994391245,0.8024123994391245,0.8024123994391245
116,0.08333333333333333,29.909370991780165,30.505579612548384,0.7960121399592812,0.20398786004071898,2.1670391145531454e-07,0.7960121399592812,0.7960121399592812,0.7960121399592812,0.7960121399592812
117,0.08333333333333333,29.644417934702055,30.821673493450945,0.7984231615789499,0.20157683842105031,3.145438195498107e-07,0.7984231615789499,0.7984231615789499,0.7984231615789499,0.7984231615789499
118,0.08333333333333333,29.546573224621994,31.078624613640628,0.8008062783062778,0.19919372169372246,-6.958100074536486e-07,0.8008062783062778,0.8008062783062778,0.8008062783062778,0.8008062783062778
119,0.08333333333333333,29.483982358259496,31.179324626356834,0.8003658050865025,0.19963419491349751,-1.071531740825606e-06,0.8003658050865025,0.8003658050865025,0.8003658050865025,0.8003658050865025
120,0.06666666666666667,27.75439089082076,31.25785244873575,0.7997917422277014,0.20020825777229853,2.7536418749736536e-06,0.7997917422277014,0.7997917422277014,0.7997917422277014,0.7997917422277014
121,0.08333333333333333,28.750673734452683,30.611778396801213,0.7999407642508751,0.20005923574912493,2.8496151268741497e-06,0.7999407642508751,0.7999407642508751,0.7999407642508751,0.7999407642508751
122,0.08333333333333333,28.71154195409589,30.310889215814363,0.8000595555927029,0.199940444407297,-1.2130477606536216e-05,0.8000595555927029,0.8000595555927029,0.8000595555927029,0.8000595555927029
123,0.08333333333333333,28.763464441810275,30.66075924173582,0.79999505289804,0.2000049471019601,2.8467494805254265e-06,0.79999505289804,0.79999505289804,0.79999505289804,0.79999505289804
124,0.08333333333333333,28.799912300090398,30.765308093143556,0.7999369582437481,0.2000630417562518,5.904427959686383e-05,0.7999369582437481,0.7999369582437481,0.7999369582437481,0.7999369582437481
125,0.08333333333333333,29.14814391926727,30.744721966499238,0.800044130572809,0.19995586942719096,-4.902586265820049e-05,0.800044130572809,0.800044130572809,0.800044130572809,0.800044130572809
126,0.08333333333333333,29.162319570452954,30.73214425039108,0.8001940639853978,0.1998059360146023,-0.00022413872647769094,0.8001940639853978,0.8001940639853978,0.8001940639853978,0.8001940639853978
127,0.08333333333333333,29.15646796918585,30.767633991174662,0.7997117921278105,0.20028820787218976,0.00033668954273689957,0.7997117921278105,0.7997117921278105,0.7997117921278105,0.7997117921278105
128,0.08333333333333333,28.99822085571271,30.766185940697813,0.7992013719351828,0.2007986280648173,0.0009351507423158332,0.7992013719351828,0.7992013719351828,0.7992013719351828,0.7992013719351828
129,0.08333333333333333,29.15593683484119,30.802565904749645,0.8010460921967635,0.1989539078032366,-0.0012258468814746026,0.8010460921967635,0.8010460921967635,0.8010460921967635,0.8010460921967635
130,0.08333333333333333,28.60594819544155,30.949250646467917,0.802403613396032,0.1975963866039683,-0.0028170862731538536,0.802403613396032,0.802403613396032,0.802403613396032,0.802403613396032
131,0.08333333333333333,28.529842725913987,30.790737968647267,0.7932895884253713,0.20671041157462888,0.007739087517654827,0.7932895884253713,0.7932895884253713,0.7932895884253713,0.7932895884253713
132,0.08333333333333333,28.502911605767057,30.817373066716176,0.7743953622665102,0.2256046377334899,0.02710110879899768,0.7743953622665102,0.7743953622665102,0.7743953622665102,0.7743953622665102
133,0.08333333333333333,28.58287212017923,30.83454264563413,0.7561113384818978,0.24388866151810204,0.0388221771269131,0.7561113384818978,0.7561113384818978,0.7561113384818978,0.7561113384818978
134,0.08333333333333333,28.566418376512473,30.926355953135218,0.7430323794373878,0.2569676205626122,0.03929736967905418,0.7430323794373878,0.7430323794373878,0.7430323794373878,0.7430323794373878
135,0.08333333333333333,28.570103652704738,30.879545034069487,0.7351223847556656,0.2648776152443341,0.03495852727795401,0.7351223847556656,0.7351223847556656,0.7351223847556656,0.7351223847556656
136,0.08333333333333333,28.133785958531753,30.790809015579793,0.7321439463854886,0.26785605361451126,0.03217256123025401,0.7321439463854886,0.7321439463854886,0.7321439463854886,0.7321439463854886
137,0.08333333333333333,28.248639913366336,31.044323515137854,0.7324769490681525,0.2675230509318474,0.03244686922344704,0.7324769490681525,0.7324769490681525,0.7324769490681525,0.7324769490681525
138,0.08333333333333333,28.393815348100187,30.79000591023403,0.7334064986530271,0.26659350134697307,0.03343391047321492,0.7334064986530271,0.7334064986530271,0.7334064986530271,0.7334064986530271
139,0.08333333333333333,28.139902519096733,30.38473160261987,0.7333197678399317,0.26668023216006803,0.03352921294841605,0.7333197678399317,0.7333197678399317,0.7333197678399317,0.7333197678399317
140,0.08333333333333333,28.270871841330194,30.42783774811649,0.7334811811641826,0.26651881883581713,0.03329190203634036,0.7334811811641826,0.7334811811641826,0.7334811811641826,0.7334811811641826
141,0.08333333333333333,28.00954376657052,30.341665256718706,0.7341754398701208,0.26582456012987904,0.033274296209673204,0.7341754398701208,0.7341754398701208,0.7341754398701208,0.7341754398701208
142,0.08333333333333333,28.25268722953249,29.792706260647442,0.7328588557180357,0.2671411442819643,0.03334141101477503,0.7328588557180357,0.7328588557180357,0.7328588557180357,0.7328588557180357
143,0.08333333333333333,28.523525510271572,29.47807732925237,0.7301011526698993,0.2698988473301006,0.033349482911468116,0.7301011526698993,0.7301011526698993,0.7301011526698993,0.7301011526698993
144,0.08333333333333333,28.496339446116586,29.318452638229807,0.7349038507654794,0.2650961492345204,0.033331272872985346,0.7349038507654794,0.7349038507654794,0.7349038507654794,0.7349038507654794
145,0.08333333333333333,29.01830501565447,29.712934966736736,0.7517432931951582,0.24825670680484188,0.03332815014062137,0.7517432931951582,0.7517432931951582,0.7517432931951582,0.7517432931951582
146,0.08333333333333333,28.737357762032158,29.595088431398334,0.7700806100550215,0.22991938994497865,0.033335023673395456,0.7700806100550215,0.7700806100550215,0.7700806100550215,0.7700806100550215
147,0.08333333333333333,28.66120232701531,29.523600402895205,0.7769766237640063,0.22302337623599405,0.033339375364754925,0.7769766237640063,0.7769766237640063,0.7769766237640063,0.7769766237640063
